id, created_time, status_type,link, likes, shares, comments
153080620724_10156836395520725, 2016-03-26T21:45:08+0000, shared_story, http://thehill.com/opinion/abstoddard/274103abstoddardhowthedonaldcanwin,57547, 3585, 4710
153080620724_10156836399595725, 2016-03-26T19:42:51+0000, mobile_status_update, null,228186, 13013, 12247
153080620724_10156831961580725, 2016-03-26T17:00:58+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156831961580725/?type=3,121005, 10937, 9265
153080620724_10156832020610725, 2016-03-26T14:30:54+0000, mobile_status_update, null,56304, 3667, 5821
153080620724_10156831895100725, 2016-03-26T11:30:51+0000, shared_story, http://www.politico.com/story/2016/03/2016republicanpolltrumpcruzkasich221111,101219, 6961, 7111
153080620724_10156831870180725, 2016-03-26T02:15:06+0000, shared_story, https://instagram.com/p/BDYtkdcmhZb/,66211, 5072, 4887
153080620724_10156830279930725, 2016-03-25T22:30:09+0000, shared_story, http://bit.ly/25oJHyjTRUMP2016,71477, 6312, 6476
153080620724_10156829071580725, 2016-03-25T17:27:25+0000, added_video, https://www.facebook.com/DonaldTrump/videos/10156829071580725/,127888, 12824, 7369
153080620724_10156828392265725, 2016-03-25T15:04:16+0000, mobile_status_update, null,92908, 6089, 5061
153080620724_10156827234885725, 2016-03-25T11:00:19+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156827234885725/?type=3,61545, 7661, 7152
153080620724_10156825828300725, 2016-03-25T04:11:07+0000, mobile_status_update, null,95396, 5067, 9316
153080620724_10156824815450725, 2016-03-25T01:30:21+0000, shared_story, https://www.facebook.com/FoxNews/videos/10154153972106336/,52324, 16, 5929
153080620724_10156824515590725, 2016-03-24T23:53:02+0000, mobile_status_update, null,98381, 6911, 20572
153080620724_10156823927765725, 2016-03-24T22:01:28+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156823927765725/?type=3,85860, 8465, 6335
153080620724_10156823225820725, 2016-03-24T19:50:20+0000, shared_story, https://www.facebook.com/FoxBusiness/videos/10154020396340238/,32710, 13, 5182
153080620724_10156822760425725, 2016-03-24T17:57:34+0000, mobile_status_update, null,125406, 15893, 11073
153080620724_10156822182390725, 2016-03-24T15:57:43+0000, added_video, https://www.facebook.com/DonaldTrump/videos/10156822182390725/,29880, 7860, 5656
153080620724_10156821522675725, 2016-03-24T14:45:26+0000, mobile_status_update, null,47336, 4934, 4239
153080620724_10156821508015725, 2016-03-24T13:22:20+0000, shared_story, http://thehill.com/blogs/ballotbox/274054pollmajorityofrepublicanssaypartyshouldgetbehindtrumpatconvention,84015, 6013, 6045
153080620724_10156819927995725, 2016-03-24T10:45:23+0000, shared_story, http://www.niagaragazette.com/news/localnews/niagaracountygopendorsestrump/article5a256068affc54209e6a5e0f80a1049b.html,49950, 2560, 2761
153080620724_10156818521150725, 2016-03-24T01:09:08+0000, mobile_status_update, null,53163, 1523, 8069
153080620724_10156817463110725, 2016-03-24T00:01:02+0000, mobile_status_update, null,81379, 4540, 8211
153080620724_10156817736960725, 2016-03-23T23:45:48+0000, shared_story, http://hosted.ap.org/dynamic/stories/U/USCONGRESSGUANTANAMO?SITE=APSECTION=HOMETEMPLATE=DEFAULTCTIME=20160323125840,31532, 2491, 2277
153080620724_10156817293160725, 2016-03-23T22:00:12+0000, shared_story, http://blogs.spectator.co.uk/2016/03/aterroristattackhashappenedineuropeletthestandardresponsebegin/,37829, 2902, 3032
153080620724_10156816869320725, 2016-03-23T20:02:56+0000, shared_story, http://bit.ly/1o789T7Trump2016,71351, 11636, 8428
153080620724_10156816783435725, 2016-03-23T19:48:54+0000, mobile_status_update, null,59114, 3708, 6215
153080620724_10156816405945725, 2016-03-23T18:29:05+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156816405945725/?type=3,241274, 18101, 11490
153080620724_10156815951310725, 2016-03-23T17:15:50+0000, mobile_status_update, null,81427, 5986, 5328
153080620724_10156815489210725, 2016-03-23T16:15:00+0000, shared_story, http://theconservativetreehouse.com/2016/03/22/january2016donaldtrumpwarnedbrusselsbelgiumthenewyorktimesmockedhimforit/,148119, 21118, 6478
153080620724_10156812850960725, 2016-03-23T14:30:30+0000, shared_story, https://www.facebook.com/LouDobbsTonight/videos/10153520901642951/,37973, 1, 3767
153080620724_10156733042395725, 2016-03-23T12:30:00+0000, shared_story, http://shop.donaldjtrump.com/,5863, 412, 1303
153080620724_10156811256145725, 2016-03-23T11:00:48+0000, shared_story, http://www.politico.com/blogs/2016gopprimaryliveupdatesandresults/2016/03/loubarlettaendorsesdonaldtrump221099,63199, 4390, 2692
153080620724_10156813083705725, 2016-03-23T09:45:21+0000, mobile_status_update, null,84889, 2645, 3877
153080620724_10156813075250725, 2016-03-23T05:35:57+0000, mobile_status_update, null,78268, 7129, 7503
153080620724_10156812535790725, 2016-03-23T03:33:59+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156812535790725/?type=3,122303, 12736, 7289
153080620724_10156811134435725, 2016-03-22T22:29:48+0000, shared_story, https://www.facebook.com/DanScavino/videos/1716516681897394/,164184, 14, 9195
153080620724_10156809968595725, 2016-03-22T20:30:43+0000, shared_story, http://www.kgun9.com/news/localnews/trumpthankslatinasupporternowmountingbacklashthreatensherbusiness,82333, 11010, 7233
153080620724_10156809922420725, 2016-03-22T18:32:18+0000, mobile_status_update, null,199634, 14063, 11419
153080620724_10156809401800725, 2016-03-22T16:37:28+0000, shared_story, https://ca.news.yahoo.com/trumplooksexpandleadarizonautahcastvotes100403800.html,94153, 7497, 6397
153080620724_10156809330505725, 2016-03-22T16:24:48+0000, added_video, https://www.facebook.com/DonaldTrump/videos/10156809330505725/,57264, 11320, 3828
153080620724_10156808929000725, 2016-03-22T15:30:32+0000, shared_story, https://www.facebook.com/FoxNews/videos/10154159919896336/,103391, 7, 6529
153080620724_10156809072915725, 2016-03-22T15:29:44+0000, mobile_status_update, null,124392, 6237, 7603
153080620724_10156808963545725, 2016-03-22T15:09:12+0000, mobile_status_update, null,61977, 2970, 5849
153080620724_10156808566585725, 2016-03-22T14:00:00+0000, added_video, https://www.facebook.com/DonaldTrump/videos/10156808566585725/,36371, 5992, 4947
153080620724_10156806519660725, 2016-03-22T13:00:38+0000, shared_story, http://www.breitbart.com/biggovernment/2016/03/21/lowinformationdonorsgopmoneymenwaste520milliononnowdroppedoutcandidatesagainstdonaldtrump/,20886, 2355, 2542
153080620724_10156808089010725, 2016-03-22T12:05:11+0000, mobile_status_update, null,121252, 9644, 9521
153080620724_10156805441085725, 2016-03-22T01:51:18+0000, added_video, https://www.facebook.com/DonaldTrump/videos/10156805441085725/,74480, 24579, 11206
153080620724_10156804692035725, 2016-03-21T23:25:22+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156804692035725/?type=3,175223, 7947, 10637
153080620724_10156804414725725, 2016-03-21T22:31:38+0000, shared_story, https://youtu.be/bHmINZRwiZU,16354, 1782, 3270
153080620724_10156803829320725, 2016-03-21T21:45:01+0000, shared_story, https://instagram.com/p/BDOYoLPmhfj/,92397, 9593, 4951
153080620724_10156803819655725, 2016-03-21T20:28:52+0000, mobile_status_update, null,92412, 3721, 5631
153080620724_10156803286415725, 2016-03-21T18:33:05+0000, added_video, https://www.facebook.com/DonaldTrump/videos/10156803286415725/,84405, 52563, 7915
153080620724_10156802950345725, 2016-03-21T17:03:51+0000, shared_story, https://www.facebook.com/FoxBusiness/videos/10154006464695238/,53132, 2, 6125
153080620724_10156802391385725, 2016-03-21T14:48:15+0000, shared_story, http://www.breitbart.com/biggovernment/2016/03/20/fourillegalsheldinbrutalgangrapeinmassachusetts/,60082, 9428, 5769
153080620724_10156792974505725, 2016-03-21T12:30:00+0000, added_video, https://www.facebook.com/DonaldTrump/videos/10156792974505725/,71790, 31579, 7138
153080620724_10156800081030725, 2016-03-21T11:00:38+0000, shared_story, http://www.breitbart.com/video/2016/03/20/focusgroupcallshillaryclintonworstliarithinkiveeverseensayssheliedaboutlying/,28969, 3872, 2415
153080620724_10156798652570725, 2016-03-20T21:59:10+0000, mobile_status_update, null,88930, 7400, 13117
153080620724_10156797836045725, 2016-03-20T20:30:37+0000, mobile_status_update, null,241506, 26200, 26542
153080620724_10156797548800725, 2016-03-20T17:57:23+0000, mobile_status_update, null,94351, 5107, 9264
153080620724_10156796517075725, 2016-03-20T16:30:15+0000, shared_story, http://www.breitbart.com/biggovernment/2016/03/19/arizonamomwholostsontoillegalimmigrantexplainswhysheendorseddonaldtrumpovertedcruz/,54860, 5320, 3148
