id, created_time, status_type,link, likes, shares, comments
889307941125736_1097740610282467, 2016-03-16T03:56:31+0000, shared_story, http://hrc.io/1U6dDMq,14990, 938, 1214
889307941125736_1097679083621953, 2016-03-16T03:01:00+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1097679083621953/,22239, 3802, 2453
889307941125736_1097633636959831, 2016-03-16T02:21:00+0000, mobile_status_update, null,25501, 1969, 1666
889307941125736_1097629583626903, 2016-03-16T01:45:00+0000, shared_story, http://hrc.io/22kynAZ,14383, 784, 1013
889307941125736_1097588716964323, 2016-03-16T01:18:10+0000, added_photos, https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1097588716964323/?type=3,27014, 2115, 1743
889307941125736_1097543440302184, 2016-03-16T00:49:40+0000, added_photos, https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1097543440302184/?type=3,76539, 4239, 3570
889307941125736_1097524520304076, 2016-03-16T00:24:08+0000, added_photos, https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1097524520304076/?type=3,126853, 11115, 7226
889307941125736_1097500480306480, 2016-03-15T23:57:07+0000, shared_story, https://www.facebook.com/notes/hillaryclinton/theofficialhillaryforamericaliveblogofthemarch15minisupertuesdaypr/1097165630339965,2192, null, 484
889307941125736_1097499273639934, 2016-03-15T23:55:14+0000, shared_story, http://hillaryclinton.com/locate,2326, 280, 323
889307941125736_1097461386977056, 2016-03-15T23:17:57+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1097461386977056/,8381, 614, 1586
889307941125736_1097363130320215, 2016-03-15T20:22:23+0000, added_photos, https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1097363130320215/?type=3,47095, 5921, 1418
889307941125736_1097295073660354, 2016-03-15T18:45:48+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1097295073660354/,22800, 4934, 1785
889307941125736_1097258756997319, 2016-03-15T18:01:00+0000, shared_story, https://www.facebook.com/notes/hillaryclinton/theofficialhillaryforamericaliveblogofthemarch15minisupertuesdaypr/1097165630339965,2500, null, 807
889307941125736_1097221963667665, 2016-03-15T17:03:29+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1097221963667665/,22313, 5951, 2657
889307941125736_1097176213672240, 2016-03-15T15:22:58+0000, shared_story, https://www.facebook.com/notes/hillaryclinton/theofficialhillaryforamericaliveblogofthemarch15minisupertuesdaypr/1097165630339965,6512, null, 1211
889307941125736_1097073800349148, 2016-03-15T14:15:01+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1097073800349148/,15208, 1991, 1664
889307941125736_1097069667016228, 2016-03-15T13:15:03+0000, shared_story, http://hrc.io/1RjXgVg,10730, 1203, 1204
889307941125736_1096709370385591, 2016-03-15T00:15:55+0000, added_photos, https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1096709370385591/?type=3,14326, 882, 2177
889307941125736_1096580963731765, 2016-03-14T22:35:00+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1096580963731765/,15688, 2637, 1504
